,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Question,Equation
254,254,254,254,254,254,254,254,254,254,In a school there are i girls and the rest are boys. If there are j more boys than girls How many pupils are there in that school?,( ( i + i) + j )
255,255,255,255,255,255,255,255,255,255,A waiter had i customers. j customers left. How many customers does he still have?,( i - j )
256,256,256,256,256,256,256,256,256,256,Lucy went to the grocery store. She bought i packs of cookie and j packs of cake. In the end she had k amount of change remaining. How many packs of groceries did she buy in all?,( i + j )
257,257,257,257,257,257,257,257,257,257,Mary is baking a cake. The recipe calls for i cups of sugar and j cups of flour. She already put in k cups of flour and l cups of sugar. How many more cups of sugar does she need to add?,( i - l )
258,258,258,258,258,258,258,258,258,258,Marco and his dad went strawberry picking. His strawberries weighed i pounds while his dad's strawberries weighed j pounds. Together how much did their strawberries weigh?,( i + j )
259,259,259,259,259,259,259,259,259,259,Kelly gives away i nintendo games. How many did she have initially if she still has j games left?,( i + j )
260,260,260,260,260,260,260,260,260,260,The Razorback t-shirt shop makes $ i dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of j t-shirts. If they sold k t-shirts during the Arkansas game How many t-shirts did they sell during the Texas tech game?,( j - k )
261,261,261,261,261,261,261,261,261,261,The Razorback t-shirt shop makes $ i dollars off each t-shirt sold. During the Arkansas and Texas tech game they made $ j by selling t-shirts. How many t-shirts did they sell?,( j / i )
262,262,262,262,262,262,262,262,262,262,Randy has i blocks. He uses j blocks to build a house and k blocks to build a tower. How many more blocks did he use to build the house than he did to build the tower?,( j - k )
263,263,263,263,263,263,263,263,263,263,Allan brought i balloons and Jake brought j balloons to the park. How many more balloons did Jake have than Allan in the park?,( j - i )
264,264,264,264,264,264,264,264,264,264,"Every day Ryan spends i hours on learning english, j hours on learning chinese and k hours on learning spanish. How many more hours does he spend on learning english than he does on learning spanish?",( i - k )
265,265,265,265,265,265,265,265,265,265,Robin has i packages of gum. There are j pieces in each package. Robin has k extra pieces of gum. How many pieces of gum does Robin have?,( ( i * j ) + k )
266,266,266,266,266,266,266,266,266,266,Paul had i books. After selling some books in a garage sale and giving j books to his friend he had k books left. How many books did he sell in the garage sale?,( ( i - j ) - k )
267,267,267,267,267,267,267,267,267,267,For the walls of the house he would use i large planks of wood and j small planks. If each large plank of wood needs k pieces of nails to be secured and each small plank needs l nails. How many planks does John need for the house wall?,( i + j )
268,268,268,268,268,268,268,268,268,268,Melissa played i games and scored a total of j points scoring the same for each game. How many points did she score in each game?,( j / i )
269,269,269,269,269,269,269,269,269,269,Nell collects cards. She had i baseball cards and j Ace cards. She gave some of her cards to Jeff and now has k baseball cards and l Ace cards left. How many more Ace cards than baseball cards does Nell have?,( l - k )
270,270,270,270,270,270,270,270,270,270,Jerry had i action figures on a shelf in his room. Later he added j more action figures to the shelf and removed k old ones. How many action figures were on his shelf in all?,( ( i + j ) - k )
271,271,271,271,271,271,271,271,271,271,Paige was helping her mom plant flowers and together they planted i seeds in j flowerbeds. If they put same number of seeds in each flower bed How many seeds did they plant in each flowerbed?,( i / j )
272,272,272,272,272,272,272,272,272,272,A mailman has to give i pieces of junk mail to each house in each of the j blocks. If there are k houses in each block How many pieces of junk mail should he give in each block?,( i * k )
273,273,273,273,273,273,273,273,273,273,The ring toss game at the carnival made i dollars in the first j days and k dollars in the remaining l days. How much did they make per day in the remaining l days at the carnival?,( k / l )
274,274,274,274,274,274,274,274,274,274,Brenda's mother made cookies for i guests but j guests did not come. If she prepared k cookies and each guest had the same number of cookies How many did each of them have?,( k / ( i - j ) )
275,275,275,275,275,275,275,275,275,275,Mary is baking a cake. The recipe calls for i cups of sugar j cups of flour and k cups of salt. She already put in 2 cups of flour. How many more cups of flour than cups of salt does she need to add now?,( ( j - l ) - k )
276,276,276,276,276,276,276,276,276,276,Baker made some cakes. He sold i of them. If he still has j cakes left How many cakes did baker make?,( i + j )
277,277,277,277,277,277,277,277,277,277,Jesse needs a carpet of size i square feet to cover her room. If her room is j feet wide What is the length of her room?,( i / j )
278,278,278,278,278,278,278,278,278,278,There are some bananas in Philip's banana collection. If the bananas are organized into i groups of size j How many bananas does he have in his collection?,( i * j )
279,279,279,279,279,279,279,279,279,279,Rebecca wants to split a collection of eggs into groups of i. Rebecca has j eggs k bananas and i marbles. How many groups will be created?,( j / i )
280,280,280,280,280,280,280,280,280,280,Jessie currently weighs i kilograms. After she started to go jogging everyday she lost j kilograms in the first week and k kilograms in the second week. How much did she weigh before starting to jog?,( ( i + j ) + k )
281,281,281,281,281,281,281,281,281,281,The school is planning a field trip. The school has i classrooms. There are j seats on each school bus. If there are a total of k students in the school How many buses are needed to take the trip?,( k / j )
282,282,282,282,282,282,282,282,282,282,i campers went rowing and j campers went hiking in the morning. k campers went rowing in the afternoon. How many campers went rowing in all?,( i + k )
283,283,283,283,283,283,283,283,283,283,Jerry had i action figures on a shelf in his room. Later he added j more action figures to the shelf. If he also has k books on the shelf How many more action figures than books were on his shelf?,( ( i + j ) - k )
284,284,284,284,284,284,284,284,284,284,Josh had i marbles in his collection. He found j marbles ones while he lost k marbles. How many marbles does he have now?,( ( i - k ) + j )
285,285,285,285,285,285,285,285,285,285,For the walls of the house he would use i large planks of wood and j small planks. If large planks together need k pieces of nails to be secured and small planks together need l nails. How many nails does John need for the house wall?,( k + l )
286,286,286,286,286,286,286,286,286,286,Paul got a box of i crayons for his birthday. During the school year he gave j crayons to his friends while he lost k crayons. How many more crayons did he give to his friends than those he lost?,( j - k )
287,287,287,287,287,287,287,287,287,287,"Jack received i emails in the morning, j emails in the afternoon and k emails in the evening. How many more emails did Jack receive in the morning than in the evening?",( i - k )
288,288,288,288,288,288,288,288,288,288,Jack received i emails in the morning and j emails in the afternoon. How many more emails did Jack receive in the afternoon than in the morning?,( j - i )
289,289,289,289,289,289,289,289,289,289,"After eating a hearty meal they went to see the Buckingham palace. There were i paintings in the Buckingham palace. There, Rachel learned that j visitors came to the Buckingham palace that day. If there were k visitors the previous day How many visited the Buckingham palace within l days?",( j + k )
290,290,290,290,290,290,290,290,290,290,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked i chocolate chip cookies and j raisin cookies yesterday. And she baked k raisin cookies and l chocolate chip cookies this morning. How many more chocolate chip cookies did Helen bake yesterday compared to today?,( i - l )
291,291,291,291,291,291,291,291,291,291,Jake has i fewer peaches than Steven who has j more peaches than Jill. Steven has k peaches. How many peaches does Jill have?,( k - j )
292,292,292,292,292,292,292,292,292,292,Lucy went to the grocery store. She bought i packs of cookie and some packs of cake. In total she had j packs of grocery How many packs of cake did she buy in all?,( j - i )
293,293,293,293,293,293,293,293,293,293,Every day Ryan spends i hours on learning english j hours on learning chinese and k hours on learning spanish. How many more hours does he spend on learning english than he does on learning chinese?,( i - j )
294,294,294,294,294,294,294,294,294,294,A book has i chapters. The first chapter is j pages long. The second chapter is k pages long. How many more pages does the first chapter have than the second chapter?,( j - k )
295,295,295,295,295,295,295,295,295,295,"i green peaches, j yellow peaches and k red peaches are in the basket. How many more green peaches than red peaches are in the basket?",( i - k )
296,296,296,296,296,296,296,296,296,296,Debby drinks i bottles a day. If she bought a total of j water bottles How many days would they last her?,( j / i )
297,297,297,297,297,297,297,297,297,297,There were i parents in the program and j people in total. How many pupils were present in the program?,( j - i )
298,298,298,298,298,298,298,298,298,298,"Julia played tag with i kids on monday, j kids on tuesday and 2 kids on wednesday. How many kids did she play with altogether?",( ( i + j ) + k )
299,299,299,299,299,299,299,299,299,299,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped i inches. The frog jumped j inches farther than the grasshopper and the mouse jumped 2 inches farther than the frog. How far did the mouse jump?",( ( i + j ) + k )
300,300,300,300,300,300,300,300,300,300,Next on his checklist is wax to stick the feathers together and colors to paint them. He needs a total of i g of colors to paint them. If the feathers require j g of wax and right now he just needs k g How many grams of wax does he already have?,( j - k )
301,301,301,301,301,301,301,301,301,301,Mary is baking a cake. The recipe calls for i cups of flour and j cups of sugar. She already put in k cups of flour. How many more cups of flour than cups of sugar does she need to add now?,( ( i - k ) - j )
302,302,302,302,302,302,302,302,302,302,Jake has i more apples and j fewer peaches than Steven. Steven has k peaches and l apples. How many apples does Jake have?,( i + l )
303,303,303,303,303,303,303,303,303,303,Jake has i fewer peaches than Steven who has j more peaches than Jill. Steven has k peaches. How many more peaches does Jill have than Jake?,( i - j )
304,304,304,304,304,304,304,304,304,304,Last week Fred had i dollars and Jason had j dollars. Fred washed cars over the weekend and now has k dollars and Jason did not work. How much money do they have together now?,( j + k )
305,305,305,305,305,305,305,305,305,305,Jake has i fewer peaches and j more apples than Steven. Steven has k peaches and l apples. How many peaches does Jake have?,( k - i )
306,306,306,306,306,306,306,306,306,306,There are i different books and j different movies in the ' crazy silly school ' series. If you read k of the movies and watched l of the books How many more books than movies have you read?,( l - k )
307,307,307,307,307,307,307,307,307,307,Debby bought i water bottles when they were on sale. If she drank j bottles a day for some days. If she has k bottles left How many days did she drink for?,( ( i - k ) / j )
308,308,308,308,308,308,308,308,308,308,He also had i aquariums for saltwater animals and j aquariums for freshwater animals. Each aquarium has k animals in it. How many saltwater animals does Tyler have?,( i * k )
309,309,309,309,309,309,309,309,309,309,Tiffany was collecting cans for recycling. On monday she had i bags of cans. She found j bags of cans on the next day and k bags of cans the day after that. How many bags did she have altogether?,( ( i + j ) + k )
310,310,310,310,310,310,310,310,310,310,The grasshopper and the frog had a jumping contest. The grasshopper jumped i inches and the frog jumped j inches. How much did they jump altogether?,( i + j )
311,311,311,311,311,311,311,311,311,311,There were i dollars in Olivia's wallet. She collected j more dollars from an atm. After she visited a supermarket there were k dollars left. How much did she spend?,( ( i + j ) - k )
312,312,312,312,312,312,312,312,312,312,A waiter had i customers. After some left he still had j customers. How many more customers left than those that stayed behind?,( ( i - j ) - j)
313,313,313,313,313,313,313,313,313,313,Katie had i ds games and her friends had j games. How many more games does Katie have than her friends?,( i - j )
314,314,314,314,314,314,314,314,314,314,Frank put some pieces of candy equally into i bags. If he had j pieces of candy How many pieces of candy are in each bag?,( j / i )
315,315,315,315,315,315,315,315,315,315,"Being his favorite, he saved checking on the grapevines for his last stop. He was told by i of the pickers that they fill j drums of grapes in k days. How many drums of grapes would be filled in each day?",( j / k )
316,316,316,316,316,316,316,316,316,316,Julia played tag with i kids on tuesday. She had played tag with j kids on monday. How many more kids did she play with on monday than on tuesday?,( j - i )
317,317,317,317,317,317,317,317,317,317,Julia played tag with a total of i kids. She played with j kids on monday and yet with some more kids on tuesday. How many kids did she play with on tuesday?,( i - j )
318,318,318,318,318,318,318,318,318,318,Jerry had i books and j action figures on a shelf in his room. Later he added 2 more action figures to the shelf. How many more action figures than books were on his shelf?,( ( j + k ) - i )
319,319,319,319,319,319,319,319,319,319,There are i houses on a block. If a mailman has to give j pieces of junk mail to each block How many pieces of junk mail should he give in each house?,( j / i )
320,320,320,320,320,320,320,320,320,320,Dave had i apps and j files on his phone. After deleting some apps and files he had k apps and l files left. How many more files than apps does he have left on the phone?,( l - k )
321,321,321,321,321,321,321,321,321,321,Baker made i cakes. He bought j new cakes and sold k cakes. How many more cakes did baker buy than those he sold?,( j - k )
322,322,322,322,322,322,322,322,322,322,i birds and j storks were sitting on the fence. k more storks came to join them. How many birds and storks are sitting on the fence?,( ( i + j ) + k )
323,323,323,323,323,323,323,323,323,323,David did i push-ups in gym class today. David did j more push-ups than Zachary. How many push-ups did Zachary do?,( i - j )
324,324,324,324,324,324,324,324,324,324,Edward spent $ i to buy books and $ j to buy pens. Now he has $ k. How much did Edward have before he spent his money?,( ( i + j ) + k )
325,325,325,325,325,325,325,325,325,325,Bryan took a look at his books as well. Each bookshelf contains i books. If he has a total of j books How many bookshelves does he have?,( j / i )
326,326,326,326,326,326,326,326,326,326,There were i roses in the vase. Jessica cut some more roses from her flower garden which had a total of j roses. There are now k roses in the vase. How many roses did she cut?,( k - i )
327,327,327,327,327,327,327,327,327,327,Luke played a trivia game and gained i points in each round of a game. If he scored j points in the trivia game How many rounds did he play?,( j / i )
328,328,328,328,328,328,328,328,328,328,Baker made i cakes. He sold j of them and bought k new cakes. How many more cakes did baker buy than those he sold?,( k - j )
329,329,329,329,329,329,329,329,329,329,He then went to see the oranges being harvested. He found out that they harvest i sacks of unripe oranges and j sacks of ripe oranges per day. How many more sacks of unripe oranges than ripe oranges are harvested per day?,( i - j )
330,330,330,330,330,330,330,330,330,330,"At the zoo, a cage had snakes and alligators. The total number of animals in the cage was i. If j snakes and k alligators were hiding How many animals were not hiding in all?",( ( i - j ) - k )
331,331,331,331,331,331,331,331,331,331,Danny has i bottle caps in his collection. He found some more bottle caps at the park. If he has j bottle caps now How many bottle caps did he find at the park?,( j - i )
332,332,332,332,332,332,332,332,332,332,Frank was reading through his favorite book. The book had i chapters each with j pages. It took frank k days to finish the book. How many chapters did he read per day?,( k / i )
333,333,333,333,333,333,333,333,333,333,There were i roses in the vase. Jessica threw away j roses from the vase and cut some more new roses from her flower garden to put in the vase. There are now k roses in the vase. How many roses did she cut?,( ( k + j ) - i )
334,334,334,334,334,334,334,334,334,334,"Rachel had to complete i pages of math homework, j pages of reading homework and k more pages of biology homework. How many pages of reading and biology homework did she have to complete?",( j + k )
335,335,335,335,335,335,335,335,335,335,Jerry had i action figures and j books on a shelf in his room. Later he added k more books to the shelf. How many more action figures than books were on his shelf?,( i - ( j + k ) )
336,336,336,336,336,336,336,336,336,336,In a school there are i girls and j boys. How many more boys than girls does the school have?,( j - i )
337,337,337,337,337,337,337,337,337,337,Bobby ate some pieces of candy. Then he ate i more. If he ate a total of j pieces of candy How many pieces of candy had he eaten at the start?,( j - i )
338,338,338,338,338,338,338,338,338,338,He then went to see the oranges being harvested. He found out that they harvest i sacks per day. How many days will it take to harvest j sacks of oranges?,( j / i )
339,339,339,339,339,339,339,339,339,339,i campers went rowing in the morning j campers went rowing in the afternoon and k campers went rowing in the evening. How many more campers went rowing in the morning than in the evening?,( i - k )
340,340,340,340,340,340,340,340,340,340,"Jack received i emails in the afternoon, j emails in the morning and k emails in the evening. How many more emails did Jack receive in the morning than in the afternoon?",( j - i )
341,341,341,341,341,341,341,341,341,341,Dan has $ i. For a total of $ j he bought 2 candy bar each one costing the same amount of money. How much did each candy bar cost?,( j / k )
342,342,342,342,342,342,342,342,342,342,Rachel had to complete i pages of math homework and j pages of reading homework. How many more pages of reading homework than math homework did she have?,( j - i )
343,343,343,343,343,343,343,343,343,343,A book has i chapters. The first chapter is j pages long. The second chapter is k pages long. How many more pages does the second chapter have than the first chapter?,( k - j )
344,344,344,344,344,344,344,344,344,344,There are i different movies and j different books in the ' crazy silly school ' series. If you read k of the books and watched l of the movies How many more movies do you still have to watch?,( i - l )
345,345,345,345,345,345,345,345,345,345,Haley grew some trees in her backyard. After a typhoon i died. If j trees were left How many trees did she grow?,( i + j )
346,346,346,346,346,346,346,346,346,346,The Razorback shop makes $ i dollars off each t-shirt and $ j off each jersey. During the Arkansas and Texas tech game they sold k t-shirts and l jerseys. How much more does a t-shirt cost than a jersey?,( i - j )
347,347,347,347,347,347,347,347,347,347,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked i chocolate chip cookies and j raisin cookies yesterday. And she baked j raisin cookies and l chocolate chip cookies this morning. How many chocolate chip cookies did Helen bake?,( i + l )
348,348,348,348,348,348,348,348,348,348,Marco and his dad went strawberry picking. Together they collected strawberries that weighed i pounds. On the way back Marco ' dad found j more pounds of strawberries. Marco's strawberries now weighed k pounds. How much did his dad's strawberries weigh now?,( ( i - k ) + j )
349,349,349,349,349,349,349,349,349,349,"i red peaches, and some more green peaches are in the basket. If there are j more green peaches than red peaches in the basket How many green peaches are in the basket?",( i + j )
350,350,350,350,350,350,350,350,350,350,"After a typhoon, i trees in Haley's backyard died. If she had grown j trees initially How many more trees died in the typhoon than those that survived?",( i - ( j - i) )
351,351,351,351,351,351,351,351,351,351,Josh had i marbles in his collection. He lost some marbles. If he has j marbles now How many marbles did he lose?,( i - j )
352,352,352,352,352,352,352,352,352,352,They decided to hold the party in their backyard. They have i chairs for each set of table. If they have j sets of tables How many more chairs than tables do they have?,( ( j * i ) - j)
353,353,353,353,353,353,353,353,353,353,He then went to see the oranges being harvested. He found out that they harvest i sacks per day. How many oranges do they harvest per day if each sack contains j oranges?,( i * j )
354,354,354,354,354,354,354,354,354,354,At the arcade Dave had won some tickets. He used i tickets to buy some toys. If he still has j tickets left How many tickets did Dave win at the arcade?,( i + j )
355,355,355,355,355,355,355,355,355,355,Adam could fit i action figures on each shelf in his room. His room has could hold j action figures. How many total shelves did his room have?,( j * i )
356,356,356,356,356,356,356,356,356,356,Marco and his dad went strawberry picking. Together they collected strawberries that weighed i pounds. On the way back Marco lost j pounds of strawberries. Marco's strawberries now weighed k pounds. How much did his dad's strawberries weigh?,( i - ( k + j ) )
357,357,357,357,357,357,357,357,357,357,Mary is baking a cake. The recipe calls for i cups of flour and j cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,( j - k )
358,358,358,358,358,358,358,358,358,358,Winter is almost here and most animals are migrating to warmer countries. There are i bird families living near the mountain. If j bird families flew away to africa and k bird families flew away to asia How many more bird families flew away to asia than those that flew away to africa?,( k - j )
359,359,359,359,359,359,359,359,359,359,Jake has i fewer peaches than Steven and j more peaches than Jill. Steven has k peaches. How many more peaches does Steven have than Jill?,( i + j )
360,360,360,360,360,360,360,360,360,360,Zachary did i push-ups and David did j push-ups in gym class today. How many more push-ups did Zachary do than David?,( i - j )
361,361,361,361,361,361,361,361,361,361,i people can ride the Ferris wheel in paradise park at the same time. If the Ferris wheel has j seats How many people can each seat hold?,( i / j )
362,362,362,362,362,362,362,362,362,362,Mary is baking a cake. The recipe calls for i cups of flour j cups of sugar and k cups of salt. She already put in l cups of flour. How many more cups of sugar than cups of salt does she need to add now?,( j - k )
363,363,363,363,363,363,363,363,363,363,Paige raised i goldfish and j catfish in the pond but stray cats loved eating them. Now she has 2 left. How many goldfish disappeared?,( i - k )
364,364,364,364,364,364,364,364,364,364,Rachel picked i ripe apples from her tree. Now the tree has j apples still on it. If k of those are ripe and the rest are unripe How many unripe apples does the tree have now?,( j - k )
365,365,365,365,365,365,365,365,365,365,Zachary did i push-ups in gym class today. David did j more push-ups than zachary. How many push-ups did Zachary and David do altogether?,( ( i + i) + j )
366,366,366,366,366,366,366,366,366,366,If Lewis earns a total of $ i during j weeks of harvest How much money does he earn each week?,( i / j )
367,367,367,367,367,367,367,367,367,367,Because of the decision Sofia asked the students to suggest specific types of food. If i students suggested adding mashed potatoes j suggested adding bacon to the menu and k suggested adding tomatoes How many more students suggested bacon than those that suggested tomatoes?,( j - k )
368,368,368,368,368,368,368,368,368,368,Edward spent $ i to buy books and $ j to buy pens. Now he has $ k. How much did Edward spend on books and pens?,( i + j )
369,369,369,369,369,369,369,369,369,369,Edward spent $ i. Then he received $ j from his friend. Now he has $ k. How much did Edward have before he spent his money?,( ( i - j ) + k )
370,370,370,370,370,370,370,370,370,370,"Julia played tag with i kids on monday, j kids on tuesday and i kids on wednesday. How many more kids did she play with on monday than on tuesday?",( i - j )
371,371,371,371,371,371,371,371,371,371,In a school there are i more girls than boys. If there are j girls How many boys are there in that school?,( j - i )
372,372,372,372,372,372,372,372,372,372,For Gwen's birthday she received i dollars from her mom. Her dad gave her j more dollars. If she spent k dollars. How much money did she still have?,( ( i + j ) - k )
373,373,373,373,373,373,373,373,373,373,"i red peaches, j yellow peaches and k green peaches are in the basket. How many red and green peaches are in the basket?",( i + k )
374,374,374,374,374,374,374,374,374,374,Randy has i blocks. He uses j blocks to build a tower and k blocks to build a house. How many more blocks did he use to build the tower than he did to build the house?,( j - k )
375,375,375,375,375,375,375,375,375,375,The Razorback shop makes $ i dollars off each jersey and $ j off each t-shirt. During the Arkansas and Texas tech game they sold k t-shirts and 2 jerseys. How much money did they make from selling the jerseys?,( i * l )
376,376,376,376,376,376,376,376,376,376,Baker made i cakes. He bought j new cakes and sold k cakes. How many more cakes did baker sell than those he bought?,( k - j )
377,377,377,377,377,377,377,377,377,377,Jack received i emails and j letters in the morning. He then received 2 emails and l letters in the afternoon. How many more letters did Jack receive in the morning than in the afternoon?,( j - l )
378,378,378,378,378,378,378,378,378,378,Jake has i fewer peaches and j more apples than Steven. Steven has k peaches and l apples. How many more apples than peaches does Steven have?,( l - k )
379,379,379,379,379,379,379,379,379,379,Rachel had to complete i pages of math homework and j pages of reading homework. How many more pages of math homework than reading homework did she have?,( i - j )
380,380,380,380,380,380,380,380,380,380,"Frank was reading through his favorite book. The book had i chapters, each with the same number of pages. It has a total of j pages. It took Frank k days to finish the book. How many pages did he read per day?",( j / k )
381,381,381,381,381,381,381,381,381,381,Jesse's room is i feet wide and j feet long. How much longer is her room than it is wide?,( j - i )
382,382,382,382,382,382,382,382,382,382,Frank was reading through some books. Each book had i pages and it took Frank j days to finish each book. How many pages did he read per day?,( i / j )
383,383,383,383,383,383,383,383,383,383,Paul got a box of i crayons and j erasers for his birthday. At the end of the school year he only had k crayons left while not having lost a single eraser. How many more erasers than crayons did he have left?,( j - k )
384,384,384,384,384,384,384,384,384,384,The ring toss game at the carnival made i dollars in the first j days and k dollars in the remaining l days. How much did they make per day in the first j days at the carnival?,( i / j )
385,385,385,385,385,385,385,385,385,385,Mary is baking a cake. The recipe calls for i cups of sugar and j cups of flour. She already put in k cups of flour. How many more cups of sugar than cups of flour does she need to add now?,( i - ( j - k ) )
386,386,386,386,386,386,386,386,386,386,Emily is making bead necklaces for her i friends. She made j necklaces and each necklace takes 2 beads. How many beads did Emily have?,( j * k )
387,387,387,387,387,387,387,387,387,387,Melissa scored a total of i points playing some games. Is she scored j points in each game. How many games did she play?,( i / j )
388,388,388,388,388,388,388,388,388,388,Adam has i apples. Jackie has j apples. How many more apples does Adam have than Jackie?,( i - j )
389,389,389,389,389,389,389,389,389,389,Debby bought i water bottles and j soda bottles when they were on sale. If she drank k water bottles and l soda bottles a day How many days would the soda bottles last?,( j / l )
390,390,390,390,390,390,390,390,390,390,Jerry had i action figures and j books on a shelf in his room. Later he added k more books to the shelf. How many more books than action figures were on his shelf?,( ( j + k ) - i )
391,391,391,391,391,391,391,391,391,391,Robin's hair was i inches long. If he grew j more inches How long is his hair now?,( i + j )
392,392,392,392,392,392,392,392,392,392,Danny collects bottle caps and wrappers. He found i wrappers and j bottle caps at the park. Now he has k bottle caps and l wrappers in his collection. How many bottle caps did danny have at first?,( k - j )
393,393,393,393,393,393,393,393,393,393,If you had i bags with equal number of cookies and j cookies in total How many cookies does each bag have?,( j / i )
394,394,394,394,394,394,394,394,394,394,White t - shirts can be purchased in packages of i. If mom buys j white t - shirts How many packages will she have?,( j / i )
395,395,395,395,395,395,395,395,395,395,In a school there are i girls and j boys. k more girls joined the school. How many pupils are there in the school now?,( ( i + j ) + k )
396,396,396,396,396,396,396,396,396,396,For the walls of the house John would use large planks of wood. Each plank needs i pieces of nails to be secured and he would use j planks. How many nails does John need for the house wall?,( j * i )
397,397,397,397,397,397,397,397,397,397,At the arcade Dave had won i tickets. If he used j to buy some toys and k more to buy some clothes How many more tickets did Dave use to buy clothes than he did to buy toys?,( k - j )
398,398,398,398,398,398,398,398,398,398,Marco and his dad went strawberry picking. Together their strawberries weighed i pounds. Marco's strawberries weighed j pounds. How much more did his dad's strawberries weigh than his?,( ( i - j ) - j)
399,399,399,399,399,399,399,399,399,399,An industrial machine can make i shirts a minute. It made j shirts yesterday and k shirts today. How many minutes did the machine work in all?,( ( j + k ) / i )
400,400,400,400,400,400,400,400,400,400,"i red peaches, j yellow peaches and k green peaches are in the basket. How many more red peaches than yellow peaches are in the basket?",( i - j )
401,401,401,401,401,401,401,401,401,401,For Gwen's birthday she received i dollars from her mom. Her dad gave her j more dollars. If she spent k dollars. How much more money did she receive from her mom than she did from her dad?,( i - j )
402,402,402,402,402,402,402,402,402,402,The ring toss game at the carnival made the same amount of money each day. In total in i days they earned j dollars. Together with game they earned k dollars. How much did ring toss game make per day?,( j / i )
403,403,403,403,403,403,403,403,403,403,Dave had i apps and j files on his phone. After deleting some apps and files he had k apps and l files left. How many apps did he delete?,( i - k )
404,404,404,404,404,404,404,404,404,404,Paco had i sweet cookies and j salty cookies. He ate k salty cookies and l sweet cookies. How many more sweet cookies than salty cookies did he eat?,( l - k )
405,405,405,405,405,405,405,405,405,405,Haley grew i trees in her backyard. After a typhoon j died. How many more trees survived the typhoon than those that died?,( ( i - j ) - j)
406,406,406,406,406,406,406,406,406,406,Julia played tag with i kids on monday. She played tag with j kids on tuesday. How many more kids did she play with on monday than on tuesday?,( i - j )
407,407,407,407,407,407,407,407,407,407,Kelly has i nintendo games and j sony games. How many sony games does she need to give away so that she will have k sony games left?,( j - k )
408,408,408,408,408,408,408,408,408,408,i red peaches and j green peaches are in the basket. How many more green peaches than red peaches are in the basket?,( j - i )
409,409,409,409,409,409,409,409,409,409,Nell collects baseball cards. She gave i of her cards to Jeff and now has j cards left.. How many cards did Nell have initially?,( j + i )
410,410,410,410,410,410,410,410,410,410,"Julia played tag with i kids on monday, j kids on tuesday and k kids on wednesday. How many kids did she play with on monday and tuesday?",( i + j )
411,411,411,411,411,411,411,411,411,411,"Rachel had to complete i pages of math homework, j pages of reading homework and k more pages of biology homework. How many more pages of math homework than reading homework did she have?",( i - j )
412,412,412,412,412,412,412,412,412,412,i campers went rowing in the morning j campers went rowing in the afternoon and k campers went rowing in the evening. How many campers went rowing in all?,( ( i + j ) + k )
413,413,413,413,413,413,413,413,413,413,Josh had i marbles in his collection. He lost j marbles and found k new ones. How many more marbles did he lose than those he found?,( j - k )
414,414,414,414,414,414,414,414,414,414,Danny collects bottle caps and wrappers. He found i bottle caps and j wrappers at the park. Now he has k bottle caps and l wrappers in his collection. How many more wrappers than bottle caps did danny find at the park?,( j - i )
415,415,415,415,415,415,415,415,415,415,Dave had i files and j apps on his phone. After deleting some apps and files he had k apps and l files left. How many apps did he delete?,( j - k )
416,416,416,416,416,416,416,416,416,416,Paul had i books. After selling some in a garage sale he bought j new ones. If he has k books now How many more books did he buy than he sold?,( k - i )
417,417,417,417,417,417,417,417,417,417,Allan brought i balloons and j balls while Jake brought k balloons and l balls to the park. How many balls did Allan and Jake have in the park?,( j + l )
418,418,418,418,418,418,418,418,418,418,You have i dollars. How many packs of dvds can you buy if each pack costs j dollars?,( i / j )
419,419,419,419,419,419,419,419,419,419,Kelly has i nintendo games and j sony games. How many nintendo games does she need to give away so that she will have k nintendo games left?,( i - k )
420,420,420,420,420,420,420,420,420,420,Julia played tag with i kids on monday. She played tag with j kids on tuesday. How many more kids did she play with on tuesday than on monday?,( j - i )
421,421,421,421,421,421,421,421,421,421,Tiffany was collecting cans for recycling. On monday she had i bags of cans. The next day she found j more bags worth of cans. How many more bags did she have on monday than she found on the next day?,( i - j )
422,422,422,422,422,422,422,422,422,422,There are i skittles in Steven's skittles collection. Steven also has j erasers. If the erasers are organized into k groups How big is each group?,( j / k )
423,423,423,423,423,423,423,423,423,423,Because of the decision Sofia asked the students to suggest specific types of food. i students suggested adding mashed potatoes while others suggested adding bacon to the menu. If j more students suggested adding mashed potatoes than those that suggested bacon How many students suggested bacon?,( i - j )
424,424,424,424,424,424,424,424,424,424,The Razorback t-shirt shop sells each t-shirt for $ i dollars. During the Arkansas and Texas tech game they offered a discount of $ j per t-shirt and sold k t-shirts. How much money did they make from selling the t-shirts?,( ( i - j ) * k )
425,425,425,425,425,425,425,425,425,425,i storks and j birds were sitting on the fence. k more birds came to join them. How many more birds than storks are sitting on the fence?,( ( j + k ) - i )
